feature_id,chip_5d,dealer_ratio_5d,foreign_5d,institutional_net,short_squeeze_proxy,advance_ratio,us_sentiment_score,vol_ratio_20d,BETA_60,CNTD_20,CNTD_5,CNTN_20,CNTN_5,CNTP_20,CNTP_5,CORD_10,CORR_10,IMIN_20,IMXD_20,KLEN,KLOW,KLOW2,KMID,KSFT,KSFT2,KUP,KUP2,RESI_10,RESI_20,RESI_5,RESI_60,RSQR_10,RSQR_20,RSQR_60,VSTD_10,VSTD_20,linear_factor,ma10_bias,ma60_bias,margin_balance,margin_change_5d_ts,margin_ratio,return_3d,return_5d,rsi5_dulling,volatility_20d,volatility_5d,vwap_bias,tech_bullish_streak_5,tech_disposal_active,tech_gap_down,tech_gap_up,tech_limit_down_count_10,tech_limit_up_streak_10,tech_locked_open_down_10,tech_locked_open_up_10,l1_bbBandwidthPct,l1_bestFvgStrength,l1_bestOrderBlockStrength,l1_bosBullish,l1_brokerConcentration,l1_brokerNetAmount5d,l1_closeAboveMa60Pct,l1_dealerNet5d,l1_diTrend,l1_displacementPct,l1_eps,l1_foreignTrustNet5d,l1_macdHist,l1_monthlyRevenueMoM,l1_monthlyRevenueYoY,l1_return20d,l1_revenueGrowthYoY,l1_roe,l1_sectorFlowCore,l1_sectorRsRatio,l1_sectorTurnoverShareDelta,l1_smcBullishScore,l1_smcNetScore,l1_squeezeMomentum,l1_squeezeRelease,l1_volumeExpansion20,l1_volumeMomentumDivergence132710,mom_12m_1m,mom_9m,mom_close_to_52w_high,mom_hl52,mom_ma50_200_ratio,mom_macd_trend_10,mom_reversal_1m,mom_reversal_6m,mom_rsi_14,mom_vol_adj_12m,size_log_mktcap,tech_adx_14,tech_atr_14,tech_bbands_pctb_20,tech_bbi,tech_bias_20,tech_cmo_14,tech_dma_10_50,tech_donchian_pos_20,tech_ema_12_pos,tech_emv_14,tech_granville_score,tech_kd9_k,tech_kdj_j_9,tech_keltner_pos_20,tech_ma_convergence,tech_mfi_14,tech_mtm_10,tech_obv,tech_psy_12,tech_roc_10,tech_sar,tech_slow_kd_14,tech_sma_20_pos,tech_tower_3,tech_trix_12,tech_volume_ratio_5,tech_vr_26,tech_williams_r_14,tech_wma_10_pos,val_bp,val_dp,val_ep,val_sp,liq_amihud_21d,vola_cv_90d,vola_min_130d,vola_realized_12m,vola_realized_1m,vol_chg_turnover_1y,vol_cv_volprice_20d,vol_money_flow_5d,vol_share_turnover_21d,vol_signal_5d
tech_psy_12,-0.211831,-0.010608,-0.172569,-0.131437,-0.269289,-0.053487,-0.053487,-0.110249,-0.181298,-0.701737,-0.571591,0.508411,0.441349,-0.772944,-0.63702,-0.252878,-0.213446,-0.320895,0.440297,-0.202897,-0.128827,-0.046162,-0.147028,-0.119619,-0.152808,-0.113392,-0.032569,-0.018193,-0.193887,-0.023885,-0.435112,-0.003079,-0.01981,-0.023542,-0.225512,-0.188511,-0.27141,-0.470427,-0.419503,-0.119849,-0.03128,0.13725,-0.247982,-0.314742,-0.208367,-0.141353,-0.17401,-0.119659,-0.609025,0.086866,0.005911,-0.110817,0.063471,0.200235,0.024346,-0.070418,-0.143203,-0.183992,-0.303531,-0.220962,0.249699,-0.282078,-0.429138,-0.073706,-0.429828,-0.28627,-0.145853,-0.174255,-0.360258,-0.062873,-0.113387,-0.454137,-0.066814,-0.120513,-0.122424,-0.181542,-0.023043,-0.417376,-0.315812,-0.493849,-0.040359,-0.19824,-0.154652,-0.081178,-0.208787,-0.239038,-0.331056,-0.110394,-0.213136,0.444139,0.231174,-0.596353,-0.223303,0.191208,-0.005862,0.303632,-0.573744,-0.531145,0.570161,-0.596353,-0.294828,-0.553315,-0.532249,-0.341176,-0.048863,-0.419155,-0.328307,-0.576502,0.128257,0.524057,-0.495667,-0.433898,1.0,-0.547325,-0.410408,-0.430934,-0.570167,-0.359078,-0.289122,-0.04163,-0.463384,0.555034,-0.424387,0.13942,-0.096791,-0.012318,0.028216,0.144486,0.103703,0.075478,0.084015,0.161038,-0.193723,0.036556,0.302076,0.175667,-0.229757
tech_roc_10,0.262865,0.011124,0.201114,0.158113,0.374067,5.1e-05,5.1e-05,0.210717,0.162382,0.445256,0.4355,-0.403,-0.397967,0.412241,0.424787,0.507137,0.347803,0.389245,-0.534707,0.185242,0.124695,0.042564,0.198272,0.178032,0.188216,0.089215,0.006726,-0.027651,0.405175,0.006961,0.702814,-0.026497,0.014639,0.003535,0.173823,0.106341,0.290057,0.791193,0.608932,0.028298,0.101904,-0.166333,0.376185,0.510416,0.302608,0.183917,0.241938,0.178125,0.354043,-0.082396,0.097428,0.123865,0.11101,-0.332828,0.077226,0.09247,0.059808,0.253091,0.280484,0.28054,-0.302328,0.417468,0.574837,0.15312,0.674376,0.252953,0.069566,0.275372,0.719877,0.099378,0.105548,0.638202,0.016985,0.07234,0.159105,0.213688,0.094901,0.247689,0.517241,0.765268,-0.000395,0.362719,0.220914,0.018416,0.200552,0.333476,0.344006,0.049989,0.292924,-0.619174,-0.240079,0.750093,0.188029,-0.07544,0.150785,-0.061466,0.805336,0.835932,-0.880172,0.750093,0.332394,0.750317,0.848207,0.493881,0.052041,0.79512,0.67541,0.811932,-0.054508,-0.583384,0.91326,0.390049,-0.547325,1.0,0.736266,0.778824,0.880172,0.27854,0.430925,0.059474,0.388083,-0.778923,0.677717,-0.068259,0.003411,-0.002345,-0.025377,-0.049048,-0.011091,0.037699,0.017869,-0.083681,0.283752,-0.106349,-0.419194,-0.070924,0.376384
tech_sar,0.250192,0.00731,0.191029,0.133549,0.383222,5.1e-05,5.1e-05,0.270562,0.040976,0.306089,0.462349,-0.288127,-0.43182,0.270741,0.44191,0.340158,0.231437,0.233215,-0.352256,0.125171,0.081415,0.026278,0.205891,0.176142,0.175946,0.068524,0.010179,0.126405,0.538308,-0.017317,0.5923,0.027541,0.029811,0.006006,0.086337,0.016587,0.176041,0.784036,0.466972,0.006416,0.125106,-0.13209,0.460081,0.587425,0.320825,0.080396,0.216231,0.176314,0.374347,-0.037658,0.107189,0.135316,0.116324,-0.211795,0.055654,0.066026,-0.016935,0.287448,0.278529,0.285941,-0.271085,0.410637,0.394823,0.155477,0.478488,0.246761,0.055459,0.252596,0.641493,0.065968,0.066363,0.442713,0.006914,0.054535,0.102277,0.132006,0.102172,0.243159,0.423345,0.665691,0.009654,0.383218,0.221871,-0.01006,0.113347,0.259854,0.233131,-0.006084,0.122344,-0.420777,-0.141693,0.577352,0.098912,-0.067936,0.086249,-0.007233,0.681279,0.746317,-0.724834,0.577352,0.151038,0.67471,0.764269,0.416757,0.044584,0.70514,0.690067,0.651036,-0.013392,-0.414975,0.670203,0.248512,-0.410408,0.736266,1.0,0.663283,0.724834,0.297511,0.215525,0.128696,0.231268,-0.720463,0.719038,-0.031415,0.026597,0.019541,-0.008863,-0.020003,0.034951,0.065333,0.060783,0.027335,0.22496,-0.002532,-0.49614,0.021659,0.306743
tech_slow_kd_14,0.301874,0.016002,0.242011,0.136084,0.325536,0.006229,0.006229,0.173992,0.226225,0.563755,0.446178,-0.516408,-0.410912,0.510172,0.429848,0.43667,0.275312,0.500654,-0.64648,0.141029,0.133811,0.075946,0.136682,0.151383,0.182479,0.035791,-0.032933,-0.068599,0.205949,-0.086383,0.656512,-0.009832,-0.001782,0.021375,0.15649,0.093343,0.35111,0.667267,0.640875,0.010916,0.063684,-0.197606,0.299793,0.451485,0.284519,0.185858,0.238088,0.151357,0.294447,-0.07842,0.060106,0.073862,0.072087,-0.201956,0.063634,0.06134,0.019052,0.210408,0.192801,0.266981,-0.284706,0.452821,0.618877,0.140739,0.594549,0.163826,0.127666,0.312971,0.60856,0.110249,0.13795,0.698092,0.032957,0.124083,0.14133,0.187075,0.081076,0.138665,0.492463,0.785023,-0.005294,0.325351,0.188075,0.026011,0.224798,0.400974,0.413394,0.075077,0.416905,-0.679777,-0.26733,0.862465,0.215977,-0.158509,0.14201,-0.036013,0.828785,0.758592,-0.847805,0.862465,0.432913,0.906934,0.760617,0.536162,0.045143,0.910504,0.704174,0.831905,-0.018628,-0.665202,0.712437,0.449307,-0.430934,0.778824,0.663283,1.0,0.847805,0.198413,0.512167,0.051736,0.455055,-0.885382,0.574312,-0.07344,0.072736,0.051593,-0.008213,-0.091827,0.020819,0.066609,0.076443,-0.037357,0.255524,-0.027276,-0.341776,-0.039394,0.368287
tech_sma_20_pos,0.283199,0.011604,0.220211,0.174951,0.404741,5e-05,5e-05,0.209155,0.240773,0.548397,0.479253,-0.497288,-0.438801,0.507998,0.466616,0.496379,0.377532,0.500462,-0.649663,0.213095,0.142852,0.048515,0.246164,0.219561,0.229943,0.106457,0.009845,0.091192,0.307471,0.034655,0.782814,-0.017015,-0.00286,0.01557,0.20095,0.134896,0.355279,0.822474,0.705924,0.028559,0.102989,-0.198936,0.426471,0.541363,0.324853,0.234934,0.267408,0.219685,0.394888,-0.099241,0.113454,0.140502,0.096059,-0.319664,0.073271,0.087068,0.068941,0.287669,0.328576,0.297559,-0.34894,0.452305,0.702423,0.162056,0.77803,0.304599,0.084342,0.307789,0.695721,0.125822,0.130474,0.815297,0.018481,0.08759,0.200372,0.268419,0.099624,0.296672,0.6376,0.889866,-0.003154,0.348364,0.210035,0.014148,0.241962,0.40217,0.413048,0.069039,0.414163,-0.789391,-0.292305,0.86298,0.225358,-0.089181,0.194091,-0.074855,0.89097,0.936484,-1.0,0.86298,0.451963,0.86674,0.939948,0.559086,0.066272,0.795193,0.660979,0.923838,-0.051227,-0.691025,0.798132,0.500751,-0.570167,0.880172,0.724834,0.847805,1.0,0.330282,0.579253,0.087802,0.485439,-0.829333,0.739179,-0.081795,0.003357,-0.003158,-0.027122,-0.064388,-0.011151,0.050267,0.026966,-0.105428,0.327478,-0.129918,-0.495072,-0.091705,0.418725
tech_tower_3,0.168979,0.010416,0.15028,0.283886,0.220286,0.01994,0.01994,0.25095,0.032503,0.221785,0.426247,-0.1831,-0.38444,0.221254,0.419825,0.09365,0.118768,0.06616,-0.116046,0.178164,0.045054,-0.026053,0.504869,0.417725,0.413627,0.085412,0.001163,0.533262,0.450999,0.445744,0.280097,-0.005365,-0.001077,0.003159,0.060217,0.049788,0.123848,0.461369,0.246774,0.033997,0.035301,-0.106436,0.552226,0.403701,0.26459,0.034982,0.045008,0.417874,0.375088,-0.020982,0.05767,0.256078,-0.004791,-0.087505,-0.007044,0.034791,0.034032,0.327183,0.692296,0.372108,-0.420333,0.206285,0.198348,0.075789,0.249575,0.695193,0.051672,0.159908,0.18376,0.026175,0.043489,0.198062,0.021962,0.042825,0.057842,0.079868,0.058957,0.718962,0.526161,0.290871,0.056567,0.081963,0.039182,0.023852,0.082612,0.124851,0.148173,0.027154,0.025655,-0.192788,-0.093978,0.266799,0.082968,-0.070913,-0.010507,-0.09627,0.414164,0.463736,-0.33028,0.266799,0.036788,0.38009,0.447699,0.144934,0.017996,0.249861,0.37055,0.382707,-0.020502,-0.188787,0.25482,0.143399,-0.359078,0.27854,0.297511,0.198413,0.330282,1.0,0.033101,0.301455,0.163712,-0.432038,0.543828,-0.052461,0.034095,0.004404,-0.013813,-0.041633,-0.020016,-0.007493,-0.013506,-0.031496,0.199755,-0.012921,-0.630366,-0.037546,0.075488
tech_trix_12,0.08362,0.019752,0.058722,0.006487,0.184186,0.016066,0.016066,-0.054493,0.661683,0.523517,0.121892,-0.446732,-0.094613,0.509241,0.137154,0.376082,0.320949,0.565914,-0.653579,0.211601,0.132331,0.034369,-0.005343,-0.004499,0.031171,0.098941,0.012599,-0.174291,-0.272903,-0.050638,0.337665,0.007128,-0.027696,0.032262,0.279347,0.266504,0.525372,0.244821,0.571757,0.050589,0.026089,-0.214331,-0.077156,-0.022436,0.092734,0.343964,0.200883,-0.004558,0.097101,-0.107796,0.015594,0.018485,0.012709,-0.265107,0.067354,0.057903,0.190512,0.051601,0.054868,0.145565,-0.108233,0.197754,0.873176,0.068508,0.678393,0.049871,0.117593,0.171254,0.155886,0.10612,0.156719,0.803893,0.035293,0.123519,0.178176,0.253707,0.017892,0.031863,0.396597,0.524212,-0.011147,0.09627,0.00538,0.118775,0.367244,0.491802,0.541838,0.231772,0.845447,-0.824014,-0.447828,0.59833,0.335937,-0.110623,0.287873,-0.135718,0.48016,0.441048,-0.579252,0.59833,0.8806,0.524915,0.439909,0.324429,0.103225,0.366104,0.132161,0.636703,-0.130805,-0.577305,0.392289,0.597521,-0.289122,0.430925,0.215525,0.512167,0.579253,0.033101,1.0,-0.061697,0.655757,-0.362849,0.167276,-0.114894,-0.015062,-0.01587,-0.03171,-0.153157,-0.064729,0.022027,-0.006996,-0.252678,0.32836,-0.201698,-0.020988,-0.239257,0.390559
tech_volume_ratio_5,0.076504,0.004152,0.069134,0.032331,0.125153,-0.000207,-0.000207,0.737587,-0.040227,0.037213,0.142822,-0.041136,-0.142641,0.027776,0.129134,-0.025573,0.001726,-0.036599,0.007155,0.277732,0.058741,-0.045523,0.135752,0.079663,0.084339,0.119176,0.017174,0.269334,0.227758,0.097535,0.090164,-0.020124,-0.045505,0.004303,-0.039318,-0.024446,0.002763,0.175986,0.055199,0.011167,0.074854,-0.201048,0.235135,0.184672,0.146466,-0.055791,0.00914,0.079677,0.112738,0.05524,-0.038821,0.146011,0.020978,0.034589,-0.005697,-0.010571,-0.087544,0.226477,0.230375,0.250595,-0.023602,0.092969,0.021411,0.057845,0.035312,0.236551,0.025937,0.064675,0.05099,0.003219,0.002605,0.024388,0.004524,0.02042,0.011855,0.008812,0.091929,0.233262,0.180469,0.088793,0.06418,0.062746,-0.004783,-0.007775,-0.000508,0.042573,0.019156,-0.018102,-0.052167,-0.021866,0.002806,0.046222,-0.001236,-0.057098,-0.068028,0.016131,0.11037,0.161761,-0.087802,0.046222,-0.051256,0.109123,0.152022,0.050326,0.010531,0.086574,0.159849,0.092461,0.106155,-0.011706,0.053612,0.003998,-0.04163,0.059474,0.128696,0.051736,0.087802,0.301455,-0.061697,1.0,0.007865,-0.132466,0.226616,-1.8e-05,0.022811,0.019296,0.000967,-0.030251,0.037326,0.029097,0.03368,0.069362,0.423567,0.099259,-0.281026,0.048792,-0.003895
tech_vr_26,0.129346,0.016221,0.100586,0.058514,0.233679,0.000145,0.000145,0.01803,0.441732,0.610354,0.294288,-0.516951,-0.252388,0.597233,0.304782,0.382288,0.367408,0.401961,-0.50255,0.240833,0.132015,0.02822,0.076906,0.05631,0.084917,0.118776,0.023326,0.005027,-0.013915,0.012205,0.346742,0.038317,0.009128,-0.023224,0.242257,0.24035,0.462287,0.317655,0.503698,0.093425,0.035614,-0.142069,0.098223,0.14077,0.159708,0.254106,0.181085,0.056347,0.207168,-0.096266,0.033323,0.07691,-0.035775,-0.199329,-0.004779,0.054247,0.223291,0.140564,0.17831,0.212955,-0.179578,0.234084,0.638155,0.070767,0.588451,0.172974,0.071076,0.197676,0.179997,0.094347,0.139016,0.587396,0.028786,0.080176,0.156487,0.219408,0.027524,0.165013,0.396694,0.429794,0.000542,0.090084,-0.009931,0.095381,0.283383,0.340824,0.442909,0.168062,0.566594,-0.605996,-0.337875,0.507405,0.280411,-0.061043,0.198135,-0.148951,0.473388,0.431252,-0.485439,0.507405,0.567138,0.467637,0.429962,0.202545,0.02431,0.373736,0.236238,0.582641,-0.176122,-0.582907,0.350949,0.747027,-0.463384,0.388083,0.231268,0.455055,0.485439,0.163712,0.655757,0.007865,1.0,-0.372713,0.275913,-0.100156,-0.045058,-0.044001,-0.025605,-0.107485,-0.086046,-0.03921,-0.082571,-0.253732,0.279432,-0.197901,-0.150825,-0.25298,0.281508
tech_williams_r_14,-0.339529,-0.013668,-0.281552,-0.256366,-0.368092,5.1e-05,5.1e-05,-0.219843,-0.144013,-0.481253,-0.557322,0.444671,0.518125,-0.431842,-0.530486,-0.376062,-0.236354,-0.361293,0.47045,-0.150554,-0.163234,-0.108702,-0.361387,-0.362046,-0.389836,-0.042334,0.036876,-0.223069,-0.478449,-0.120804,-0.661783,0.011698,-0.012039,-0.01632,-0.114478,-0.061786,-0.30341,-0.812722,-0.609944,-0.006691,-0.059969,0.177657,-0.546779,-0.625637,-0.352582,-0.132748,-0.214483,-0.362156,-0.472263,0.06672,-0.122623,-0.153708,-0.087599,0.196365,-0.058597,-0.064336,-0.002957,-0.309064,-0.416367,-0.326076,0.448732,-0.481504,-0.536654,-0.1511,-0.589268,-0.393976,-0.098467,-0.350655,-0.633242,-0.095909,-0.105605,-0.588363,-0.020846,-0.096199,-0.137218,-0.18472,-0.097333,-0.395447,-0.63315,-0.763289,-0.002542,-0.296849,-0.161253,-0.01997,-0.188349,-0.349453,-0.36032,-0.048935,-0.25095,0.571802,0.223604,-0.772181,-0.179484,0.113722,-0.118563,0.041296,-0.869503,-0.85131,0.829333,-0.772181,-0.282991,-0.921799,-0.856991,-0.478515,-0.034132,-0.89391,-0.841206,-0.848697,0.005775,0.554016,-0.715962,-0.362436,0.555034,-0.778923,-0.720463,-0.885382,-0.829333,-0.432038,-0.362849,-0.132466,-0.372713,1.0,-0.770118,0.062054,-0.045905,-0.037377,0.018429,0.067668,-0.023516,-0.063381,-0.068573,0.010393,-0.238403,0.014053,0.60465,0.014434,-0.300639
tech_wma_10_pos,0.297551,0.005048,0.242042,0.247759,0.44978,5.1e-05,5.1e-05,0.275592,0.064134,0.353931,0.636402,-0.32971,-0.595711,0.318363,0.603255,0.290844,0.240019,0.221321,-0.312094,0.15295,0.121042,0.057734,0.456717,0.400076,0.382,0.103111,0.024237,0.504896,0.769171,0.183751,0.618639,0.008614,0.010906,-0.002062,0.074766,0.041513,0.214289,0.961527,0.511823,0.01111,0.116198,-0.141127,0.746763,0.785783,0.403781,0.091653,0.196756,0.400389,0.498679,-0.035978,0.16469,0.200174,0.093458,-0.167098,0.046455,0.055358,0.000867,0.407849,0.51752,0.317235,-0.463059,0.450087,0.432004,0.159658,0.536667,0.506698,0.058173,0.289295,0.54664,0.066948,0.071775,0.456253,0.011282,0.058661,0.115419,0.147615,0.112804,0.493693,0.580337,0.647027,0.006439,0.269514,0.119945,0.007986,0.139538,0.276488,0.266729,0.018058,0.104658,-0.442596,-0.16959,0.553778,0.130582,-0.063775,0.068477,-0.016982,0.765936,0.902406,-0.739179,0.553778,0.12557,0.696478,0.903533,0.376692,0.030835,0.680489,0.799958,0.745603,-0.00172,-0.394104,0.609818,0.264529,-0.424387,0.677717,0.719038,0.574312,0.739179,0.543828,0.167276,0.226616,0.275913,-0.770118,1.0,-0.041875,0.022131,0.013348,-0.017305,-0.026778,0.022771,0.052245,0.04371,-0.006038,0.243929,-0.044638,-0.850425,-0.007706,0.23649
val_bp,0.010471,0.011748,0.008256,0.015192,-0.091156,0.000751,0.000751,0.013002,-0.158287,-0.060602,-0.030125,-0.024708,-0.015974,-0.137152,-0.073116,-0.074627,-0.086542,-0.057676,0.086374,-0.284663,-0.110882,0.016991,0.014052,0.029473,0.002249,-0.129728,-0.017838,-0.001794,-0.001531,-0.002851,-0.01764,-0.003745,-0.007983,-0.026694,-0.097365,-0.095325,-0.10562,-0.050392,-0.016987,0.099504,-0.010433,0.527274,0.002811,0.001264,-0.036046,-0.014751,-0.012449,0.029976,-0.091981,0.078296,0.020748,-0.045301,0.082115,0.156785,0.02666,-0.044876,-0.304157,-0.055907,-0.076468,-0.049035,0.007987,0.045159,-0.151351,-0.003035,-0.116368,-0.084831,-0.355807,-0.015785,-0.014759,-0.023774,-0.209791,-0.100233,-0.194656,-0.396063,-0.055002,-0.07926,0.016409,-0.085208,-0.091353,-0.032182,0.000126,0.000773,-0.005064,-0.308282,-0.294369,-0.061203,-0.296334,-0.267459,-0.105519,0.102738,0.244724,-0.089003,-0.358898,0.258642,-0.055722,0.664908,-0.083246,-0.06859,0.081795,-0.089003,-0.109828,-0.078497,-0.067358,0.043567,-0.052455,-0.063684,-0.042352,-0.109592,0.216564,0.100074,-0.050826,-0.095852,0.13942,-0.068259,-0.031415,-0.07344,-0.081795,-0.052461,-0.114894,-1.8e-05,-0.100156,0.062054,-0.041875,1.0,0.053307,0.102737,0.347777,0.338056,0.332412,0.283924,0.427764,0.365535,-0.003629,-0.016608,0.017242,0.357936,-0.013257
val_dp,0.004611,0.012816,0.005619,0.000944,-0.045784,0.005631,0.005631,0.001285,-0.036583,0.081332,0.040244,-0.112553,-0.058868,0.033466,0.015432,-0.097838,-0.128362,0.021306,-0.012391,-0.308198,-0.107727,0.025355,0.046692,0.064446,0.031036,-0.125918,-0.010391,0.004678,0.005552,-0.000253,-0.001228,-0.001051,0.00031,-0.000218,-0.092918,-0.100193,-0.048332,0.017238,0.00421,-0.109725,-0.031053,-0.046365,0.018306,0.01628,-0.002391,-0.005298,-0.005906,0.064195,0.088516,0.065433,-0.005948,-0.010787,0.055273,0.162887,0.018645,-0.028753,-0.285038,-0.018475,-0.035661,0.002917,0.012901,-0.01562,-0.027427,0.012591,-0.061856,-0.046016,0.453425,-0.020134,0.014416,-0.004263,-0.044331,-0.011159,-0.043363,0.417483,-0.01384,-0.010874,-0.000827,0.01441,-0.026066,-0.007206,0.009686,0.024759,-0.021488,-0.060531,-0.097281,0.159431,-0.029388,-0.072665,-0.038682,0.012466,0.081312,0.007613,-0.072843,-0.268019,-0.032893,-0.073324,0.008953,0.01428,-0.003356,0.007613,-0.049702,0.042004,0.014061,0.047,-0.046272,0.078621,0.052404,-0.01106,0.201236,0.052365,-0.012811,-0.052168,-0.096791,0.003411,0.026597,0.072736,0.003357,0.034095,-0.015062,0.022811,-0.045058,-0.045905,0.022131,0.053307,1.0,0.59953,0.156393,-0.135898,0.292885,0.167949,0.409016,0.34729,-0.067907,0.114057,-0.047977,0.185049,0.03512
val_ep,-0.000829,0.012642,-0.001071,-0.000444,-0.041726,0.007548,0.007548,0.000219,-0.031685,0.061388,0.02949,-0.080458,-0.041339,0.030043,0.013043,-0.081744,-0.104786,0.01456,-0.006233,-0.232679,-0.080676,0.021955,0.035503,0.051124,0.024498,-0.09548,-0.005653,0.004007,0.004748,-0.000175,-0.00571,-0.00075,-0.000216,-0.00363,-0.035277,-0.043013,-0.028514,0.009123,-0.012255,-0.092666,-0.021847,-0.113588,0.01181,0.00907,-0.000107,-0.017603,-0.013252,0.05091,0.009385,0.062729,-0.001849,-0.012415,0.045255,0.147881,0.010742,-0.018784,-0.203293,-0.011185,-0.02514,-0.004463,0.010108,-0.018859,-0.027718,0.00475,-0.069779,-0.033714,0.46458,-0.024535,0.008358,-0.024978,-0.05038,-0.015122,0.064772,0.44392,-0.02532,-0.029498,0.001924,-0.019681,-0.016949,-0.008337,0.00059,0.018506,-0.011889,0.06206,0.00337,0.162955,0.055772,0.000119,-0.03937,0.016205,0.024681,0.003894,0.050052,-0.203257,-0.02822,-0.015879,0.004837,0.005857,0.003159,0.003894,-0.04588,0.035019,0.00509,0.037474,-0.034674,0.060479,0.041745,-0.009677,0.143299,0.049635,-0.013853,-0.050785,-0.012318,-0.002345,0.019541,0.051593,-0.003158,0.004404,-0.01587,0.019296,-0.044001,-0.037377,0.013348,0.102737,0.59953,1.0,0.160197,-0.138756,0.201889,0.096653,0.277943,0.247762,-0.0749,0.104696,-0.036462,0.115596,0.021868
val_sp,0.006995,0.002246,0.00565,0.009229,-0.026163,-0.000945,-0.000945,0.001774,-0.050764,-0.008394,-0.009874,-0.010727,-0.00077,-0.025423,-0.019369,-0.021637,-0.027105,-0.012667,0.023137,-0.110788,-0.034332,0.016698,0.000868,0.013196,0.00091,-0.050343,-0.007699,-0.003531,-0.009368,-0.002017,-0.005745,0.001485,0.00131,0.002894,0.000847,0.003023,-0.036851,-0.020236,0.000862,0.049485,-0.01502,0.154924,-0.003645,-0.004836,-0.011455,0.006713,0.001339,0.013335,-0.02947,0.04563,0.002462,-0.013067,0.032505,0.074969,-1e-05,-0.010209,-0.111106,-0.019093,-0.027404,-0.018271,0.009617,0.008138,-0.049789,0.001763,-0.051678,-0.030817,-0.018921,-0.006408,-0.004924,0.064896,0.046629,-0.02876,-0.01846,-0.027326,-0.022193,-0.026447,0.017773,-0.026324,-0.033335,-0.007671,0.001968,-0.000166,0.000317,-0.113494,-0.102568,-0.010643,-0.105644,-0.095439,-0.025075,0.029156,0.084663,-0.029365,-0.139373,0.090153,-0.019315,0.235366,-0.028592,-0.023534,0.027123,-0.029365,-0.033214,-0.021098,-0.023843,0.016479,-0.017934,-0.011286,-0.010786,-0.039186,0.074923,0.032489,-0.018364,-0.025409,0.028216,-0.025377,-0.008863,-0.008213,-0.027122,-0.013813,-0.03171,0.000967,-0.025605,0.018429,-0.017305,0.347777,0.156393,0.160197,1.0,0.078288,0.125727,0.105915,0.195074,0.137309,0.016533,-0.000638,0.008028,0.076173,0.008287
liq_amihud_21d,0.014557,-0.003353,0.009332,0.016271,-0.223938,5e-05,5e-05,0.053597,-0.209575,-0.099571,-0.036064,-0.012911,-0.020643,-0.196179,-0.088332,-0.062632,-0.075826,-0.068456,0.100255,-0.231614,-0.137317,-0.041191,0.029987,0.051419,0.025519,-0.19199,-0.106364,0.002953,0.019576,0.000226,0.031196,-0.02465,-0.021995,-0.048307,-0.757846,-0.767551,-0.095874,-0.033416,0.01881,-0.547548,0.014702,0.440947,0.026896,0.033629,-0.033227,-0.015918,-0.000442,0.051878,-0.028078,0.022582,-0.009483,-0.001939,0.059062,0.054512,0.003642,0.000658,-0.256163,-0.033358,-0.071137,-0.040475,-0.017739,0.136659,-0.174578,-0.009803,-0.058705,-0.076438,-0.458096,0.025269,0.025973,-0.017544,-0.170506,-0.097401,-0.207225,-0.395322,-0.068149,-0.0892,0.025882,-0.062189,-0.093871,-0.036302,0.005311,0.002552,-0.05456,-0.302407,-0.301334,-0.188599,-0.350058,-0.317947,-0.158686,0.102702,0.275758,-0.081022,-0.359439,0.853311,-0.062833,0.552572,-0.077236,-0.052619,0.064388,-0.081022,-0.14772,-0.090136,-0.053742,0.020927,-0.059999,-0.069308,-0.035382,-0.098508,0.199688,0.106834,-0.038653,-0.102423,0.144486,-0.049048,-0.020003,-0.091827,-0.064388,-0.041633,-0.153157,-0.030251,-0.107485,0.067668,-0.026778,0.338056,-0.135898,-0.138756,0.078288,1.0,0.250828,0.206486,0.247961,0.281375,-0.049856,-0.260504,0.015961,0.610213,-0.071899
vola_cv_90d,0.0156,0.028279,0.013132,0.008015,-0.155212,4.5e-05,4.5e-05,0.061141,-0.132668,0.024357,0.023144,-0.178165,-0.103635,-0.13745,-0.061091,-0.116726,-0.169229,-0.016653,0.02975,-0.555517,-0.222488,0.017238,0.077638,0.108649,0.05096,-0.265435,-0.056632,0.008431,0.014056,0.000415,0.001686,-0.035902,-0.082785,-0.313339,-0.36398,-0.388035,-0.09155,0.014221,0.0129,-0.275747,-0.008793,0.196576,0.029488,0.028916,-0.026022,-0.027488,-0.00048,0.108774,-0.015915,0.117741,0.018943,-0.040171,0.165753,0.281381,0.082115,-0.068176,-0.644964,-0.058072,-0.093532,-0.026507,-0.013892,0.09089,-0.085902,0.029729,-0.090496,-0.115664,-0.03058,-0.00496,0.008954,-0.016503,-0.113172,-0.042565,-0.105636,-0.029249,-0.07689,-0.100898,0.020902,-0.077332,-0.075387,0.007993,0.016755,0.083929,-0.033849,-0.276756,-0.297547,0.206098,-0.206181,-0.2733,-0.103109,0.045555,0.262387,-0.023521,-0.32726,0.051521,-0.266438,0.511965,-0.023092,0.008166,0.011151,-0.023521,-0.094121,0.012844,0.00777,0.090654,-0.238734,0.038066,0.03137,-0.041285,0.49487,0.107042,-0.017739,-0.101311,0.103703,-0.011091,0.034951,0.020819,-0.011151,-0.020016,-0.064729,0.037326,-0.086046,-0.023516,0.022771,0.332412,0.292885,0.201889,0.125727,0.250828,1.0,0.525611,0.688664,0.708365,-0.129086,0.069957,-0.05148,0.622353,0.092164
